sender,sender_type,sender_id,timestamp,meta,,Provo_ID,age,artist_name,correct,correctResponse,distraction,duration,ended_on,familiarity,gender,headphone_check_performance,item,list,music_genres,offensiveness,pleasantness,position_correct,preference,response,response_action,song_name,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
Question 2,html.Screen,3_2_3,2021-03-07T13:00:11.284Z,,,,,,false,TRUE,,1176.579000010417,response,,,,4,A,,,,,,FALSE,click #choice-2,,lyrical,,,,,153951.9300000975,153951.20000001043,152758.032,152760.185000021,152774.621,153958.765,,,
Item 4,flow.Sequence,3_2,2021-03-07T13:00:11.284Z,,,,,,,,,31980.068000010433,completion,,,,,,,,,,,,,,,,,,,153952.13500002865,153951.20000001043,121954.499,121957.16500002891,121971.132,153958.765,,,
Holding screen,html.Screen,3_3_0,2021-03-07T13:00:18.279Z,,,,,,,,,7004.459999999992,timeout,,,,,,,,,,,,,,,,,,,160947.4400000181,160946.685,153942.126,153952.2650000872,153958.765,160963.225,,,
screen,html.Screen,3_3_1_0,2021-03-07T13:00:19.991Z,,,7,,,,,,1695.5350000202598,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,Dorothy ------ ----- --- ------ ------ --- --------- ---<br>---- -------- --------- --- ---------- --- -------- -------<br>--- -------- -- --- ---- ----- ---- ----- ------- --- -<br>--- ------ --- ------ --- --- -------- --- --- ----------<br>---- ----- --- --- ---- ----- -- -------- --- --- ---- ----<br>------- ------ --- ------ --- --- -----,162659.6300000092,162658.76000002027,160946.685,160947.74000009056,160963.225,162664.454,,0,Dorothy
screen,html.Screen,3_3_1_1,2021-03-07T13:00:20.430Z,,,7,,,,,,433.36100010285736,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,------- didn't ----- --- ------ ------ --- --------- ---<br>---- -------- --------- --- ---------- --- -------- -------<br>--- -------- -- --- ---- ----- ---- ----- ------- --- -<br>--- ------ --- ------ --- --- -------- --- --- ----------<br>---- ----- --- --- ---- ----- -- -------- --- --- ---- ----<br>------- ------ --- ------ --- --- -----,163098.5450000735,163097.81500010286,162648.062,162659.8750000121,162664.454,163114.789,,1,didn't
screen,html.Screen,3_3_1_2,2021-03-07T13:00:20.838Z,,,7,,,,,,390.9360000536544,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,------- ------ know. --- ------ ------ --- --------- ---<br>---- -------- --------- --- ---------- --- -------- -------<br>--- -------- -- --- ---- ----- ---- ----- ------- --- -<br>--- ------ --- ------ --- --- -------- --- --- ----------<br>---- ----- --- --- ---- ----- -- -------- --- --- ---- ----<br>------- ------ --- ------ --- --- -----,163506.5300000133,163505.72500005364,163098.161,163098.7750000786,163114.789,163514.938,,2,know.
screen,html.Screen,3_3_1_3,2021-03-07T13:00:21.206Z,,,7,,,,,,358.71200008140295,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,------- ------ ----- She ------ ------ --- --------- ---<br>---- -------- --------- --- ---------- --- -------- -------<br>--- -------- -- --- ---- ----- ---- ----- ------- --- -<br>--- ------ --- ------ --- --- -------- --- --- ----------<br>---- ----- --- --- ---- ----- -- -------- --- --- ---- ----<br>------- ------ --- ------ --- --- -----,163874.44000004325,163873.6500000814,163498.409,163506.75000005867,163514.938,163881.798,,3,She
screen,html.Screen,3_3_1_4,2021-03-07T13:00:21.654Z,,,7,,,,,,439.8170000225655,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,------- ------ ----- --- looked ------ --- --------- ---<br>---- -------- --------- --- ---------- --- -------- -------<br>--- -------- -- --- ---- ----- ---- ----- ------- --- -<br>--- ------ --- ------ --- --- -------- --- --- ----------<br>---- ----- --- --- ---- ----- -- -------- --- --- ---- ----<br>------- ------ --- ------ --- --- -----,164322.32999999542,164321.61500002258,163865.309,163874.66500001028,163881.798,164332.183,,4,looked
screen,html.Screen,3_3_1_5,2021-03-07T13:00:22.310Z,,,7,,,,,,645.3820000665437,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,------- ------ ----- --- ------ around --- --------- ---<br>---- -------- --------- --- ---------- --- -------- -------<br>--- -------- -- --- ---- ----- ---- ----- ------- --- -<br>--- ------ --- ------ --- --- -------- --- --- ----------<br>---- ----- --- --- ---- ----- -- -------- --- --- ---- ----<br>------- ------ --- ------ --- --- -----,164978.42000005767,164977.56500006653,164315.626,164322.5650000386,164332.183,164982.679,,5,around
screen,html.Screen,3_3_1_6,2021-03-07T13:00:22.662Z,,,7,,,,,,346.87600006209686,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,------- ------ ----- --- ------ ------ her --------- ---<br>---- -------- --------- --- ---------- --- -------- -------<br>--- -------- -- --- ---- ----- ---- ----- ------- --- -<br>--- ------ --- ------ --- --- -------- --- --- ----------<br>---- ----- --- --- ---- ----- -- -------- --- --- ---- ----<br>------- ------ --- ------ --- --- -----,165330.3400001023,165329.5550000621,164966.075,164978.66500006057,164982.679,165332.897,,6,her
screen,html.Screen,3_3_1_7,2021-03-07T13:00:23.062Z,,,7,,,,,,396.5880000180332,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,------- ------ ----- --- ------ ------ --- anxiously ---<br>---- -------- --------- --- ---------- --- -------- -------<br>--- -------- -- --- ---- ----- ---- ----- ------- --- -<br>--- ------ --- ------ --- --- -------- --- --- ----------<br>---- ----- --- --- ---- ----- -- -------- --- --- ---- ----<br>------- ------ --- ------ --- --- -----,165730.28500005603,165729.48500001803,165316.277,165330.5700001074,165332.897,165733.178,,7,anxiously
screen,html.Screen,3_3_1_8,2021-03-07T13:00:23.534Z,,,7,,,,,,468.1720001048525,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,------- ------ ----- --- ------ ------ --- --------- for<br>---- -------- --------- --- ---------- --- -------- -------<br>--- -------- -- --- ---- ----- ---- ----- ------- --- -<br>--- ------ --- ------ --- --- -------- --- --- ----------<br>---- ----- --- --- ---- ----- -- -------- --- --- ---- ----<br>------- ------ --- ------ --- --- -----,166202.18000002205,166201.35000010487,165716.546,165730.51500006113,165733.178,166216.83,,8,for
screen,html.Screen,3_3_1_9,2021-03-07T13:00:24.006Z,,,7,,,,,,456.44500006650924,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,------- ------ ----- --- ------ ------ --- --------- ---<br>some -------- --------- --- ---------- --- -------- -------<br>--- -------- -- --- ---- ----- ---- ----- ------- --- -<br>--- ------ --- ------ --- --- -------- --- --- ----------<br>---- ----- --- --- ---- ----- -- -------- --- --- ---- ----<br>------- ------ --- ------ --- --- -----,166674.0600001067,166673.2750000665,166200.212,166202.4200001033,166216.83,166683.733,,9,some
screen,html.Screen,3_3_1_10,2021-03-07T13:00:24.422Z,,,7,,,,,,405.53699999675155,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,------- ------ ----- --- ------ ------ --- --------- ---<br>---- familiar --------- --- ---------- --- -------- -------<br>--- -------- -- --- ---- ----- ---- ----- ------- --- -<br>--- ------ --- ------ --- --- -------- --- --- ----------<br>---- ----- --- --- ---- ----- -- -------- --- --- ---- ----<br>------- ------ --- ------ --- --- -----,167090.03000007942,167089.26999999676,166667.163,166674.29500003345,166683.733,167100.689,,10,familiar
screen,html.Screen,3_3_1_11,2021-03-07T13:00:24.822Z,,,7,,,,,,388.5010001093615,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,------- ------ ----- --- ------ ------ --- --------- ---<br>---- -------- landmark; --- ---------- --- -------- -------<br>--- -------- -- --- ---- ----- ---- ----- ------- --- -<br>--- ------ --- ------ --- --- -------- --- --- ----------<br>---- ----- --- --- ---- ----- -- -------- --- --- ---- ----<br>------- ------ --- ------ --- --- -----,167489.96999999508,167489.19000010937,167084.116,167090.26500000618,167100.689,167500.946,,11,landmark;
screen,html.Screen,3_3_1_12,2021-03-07T13:00:25.246Z,,,7,,,,,,412.0490000206046,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,------- ------ ----- --- ------ ------ --- --------- ---<br>---- -------- --------- but ---------- --- -------- -------<br>--- -------- -- --- ---- ----- ---- ----- ------- --- -<br>--- ------ --- ------ --- --- -------- --- --- ----------<br>---- ----- --- --- ---- ----- -- -------- --- --- ---- ----<br>------- ------ --- ------ --- --- -----,167913.765000063,167912.9950000206,167484.362,167490.2000000002,167500.946,167917.924,,12,but
screen,html.Screen,3_3_1_13,2021-03-07T13:00:25.606Z,,,7,,,,,,355.44100003002677,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,------- ------ ----- --- ------ ------ --- --------- ---<br>---- -------- --------- --- everything --- -------- -------<br>--- -------- -- --- ---- ----- ---- ----- ------- --- -<br>--- ------ --- ------ --- --- -------- --- --- ----------<br>---- ----- --- --- ---- ----- -- -------- --- --- ---- ----<br>------- ------ --- ------ --- --- -----,168274.15000007022,168273.36500003003,167901.297,167913.99000003003,167917.924,168284.791,,13,everything
screen,html.Screen,3_3_1_14,2021-03-07T13:00:26.045Z,,,7,,,,,,428.01400001739967,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,------- ------ ----- --- ------ ------ --- --------- ---<br>---- -------- --------- --- ---------- was -------- -------<br>--- -------- -- --- ---- ----- ---- ----- ------- --- -<br>--- ------ --- ------ --- --- -------- --- --- ----------<br>---- ----- --- --- ---- ----- -- -------- --- --- ---- ----<br>------- ------ --- ------ --- --- -----,168713.6050000554,168712.8050000174,168268.21,168274.37500003725,168284.791,168718.457,,14,was
screen,html.Screen,3_3_1_15,2021-03-07T13:00:26.469Z,,,7,,,,,,418.44300004135584,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,------- ------ ----- --- ------ ------ --- --------- ---<br>---- -------- --------- --- ---------- --- strange. -------<br>--- -------- -- --- ---- ----- ---- ----- ------- --- -<br>--- ------ --- ------ --- --- -------- --- --- ----------<br>---- ----- --- --- ---- ----- -- -------- --- --- ---- ----<br>------- ------ --- ------ --- --- -----,169137.74500007275,169136.90000004135,168701.821,168713.8350000605,168718.457,169152.081,,15,strange.
screen,html.Screen,3_3_1_16,2021-03-07T13:00:26.861Z,,,7,,,,,,376.7640000807587,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,------- ------ ----- --- ------ ------ --- --------- ---<br>---- -------- --------- --- ---------- --- -------- Between<br>--- -------- -- --- ---- ----- ---- ----- ------- --- -<br>--- ------ --- ------ --- --- -------- --- --- ----------<br>---- ----- --- --- ---- ----- -- -------- --- --- ---- ----<br>------- ------ --- ------ --- --- -----,169529.63000000454,169528.84500008076,169135.458,169137.97500007786,169152.081,169535.628,,16,Between
screen,html.Screen,3_3_1_17,2021-03-07T13:00:27.309Z,,,7,,,,,,441.1019999948621,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,------- ------ ----- --- ------ ------ --- --------- ---<br>---- -------- --------- --- ---------- --- -------- -------<br>the -------- -- --- ---- ----- ---- ----- ------- --- -<br>--- ------ --- ------ --- --- -------- --- --- ----------<br>---- ----- --- --- ---- ----- -- -------- --- --- ---- ----<br>------- ------ --- ------ --- --- -----,169977.56000002846,169976.72999999486,169519.023,169529.86500004772,169535.628,169985.886,,17,the
screen,html.Screen,3_3_1_18,2021-03-07T13:00:27.773Z,,,7,,,,,,454.82399999530753,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,------- ------ ----- --- ------ ------ --- --------- ---<br>---- -------- --------- --- ---------- --- -------- -------<br>--- branches -- --- ---- ----- ---- ----- ------- --- -<br>--- ------ --- ------ --- --- -------- --- --- ----------<br>---- ----- --- --- ---- ----- -- -------- --- --- ---- ----<br>------- ------ --- ------ --- --- -----,170441.44500000402,170440.7099999953,169969.341,169977.79500007164,169985.886,170452.857,,18,branches
screen,html.Screen,3_3_1_19,2021-03-07T13:00:28.221Z,,,7,,,,,,435.6280000031402,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,------- ------ ----- --- ------ ------ --- --------- ---<br>---- -------- --------- --- ---------- --- -------- -------<br>--- -------- of --- ---- ----- ---- ----- ------- --- -<br>--- ------ --- ------ --- --- -------- --- --- ----------<br>---- ----- --- --- ---- ----- -- -------- --- --- ---- ----<br>------- ------ --- ------ --- --- -----,170889.28500004113,170888.48500000313,170436.299,170441.67000008747,170452.857,170903.183,,19,of
screen,html.Screen,3_3_1_20,2021-03-07T13:00:28.605Z,,,7,,,,,,369.30200008137035,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,------- ------ ----- --- ------ ------ --- --------- ---<br>---- -------- --------- --- ---------- --- -------- -------<br>--- -------- -- the ---- ----- ---- ----- ------- --- -<br>--- ------ --- ------ --- --- -------- --- --- ----------<br>---- ----- --- --- ---- ----- -- -------- --- --- ---- ----<br>------- ------ --- ------ --- --- -----,171273.36000010837,171272.48500008136,170886.55,170889.51000000816,170903.183,171286.803,,20,the
screen,html.Screen,3_3_1_21,2021-03-07T13:00:29.061Z,,,7,,,,,,441.6120000195806,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,------- ------ ----- --- ------ ------ --- --------- ---<br>---- -------- --------- --- ---------- --- -------- -------<br>--- -------- -- --- many ----- ---- ----- ------- --- -<br>--- ------ --- ------ --- --- -------- --- --- ----------<br>---- ----- --- --- ---- ----- -- -------- --- --- ---- ----<br>------- ------ --- ------ --- --- -----,171729.2450000532,171728.4150000196,171270.165,171273.5850000754,171286.803,171736.976,,21,many
screen,html.Screen,3_3_1_22,2021-03-07T13:00:29.541Z,,,7,,,,,,471.3840000478376,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,------- ------ ----- --- ------ ------ --- --------- ---<br>---- -------- --------- --- ---------- --- -------- -------<br>--- -------- -- --- ---- roads ---- ----- ------- --- -<br>--- ------ --- ------ --- --- -------- --- --- ----------<br>---- ----- --- --- ---- ----- -- -------- --- --- ---- ----<br>------- ------ --- ------ --- --- -----,172209.19000008143,172208.36000004783,171720.465,171729.47000002023,171736.976,172220.692,,22,roads
screen,html.Screen,3_3_1_23,2021-03-07T13:00:29.957Z,,,7,,,,,,403.6230000227515,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,------- ------ ----- --- ------ ------ --- --------- ---<br>---- -------- --------- --- ---------- --- -------- -------<br>--- -------- -- --- ---- ----- were ----- ------- --- -<br>--- ------ --- ------ --- --- -------- --- --- ----------<br>---- ----- --- --- ---- ----- -- -------- --- --- ---- ----<br>------- ------ --- ------ --- --- -----,172625.16000005417,172624.31500002276,172204.13,172209.4250000082,172220.692,172637.639,,23,were
screen,html.Screen,3_3_1_24,2021-03-07T13:00:30.414Z,,,7,,,,,,443.46100006854977,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,------- ------ ----- --- ------ ------ --- --------- ---<br>---- -------- --------- --- ---------- --- -------- -------<br>--- -------- -- --- ---- ----- ---- green ------- --- -<br>--- ------ --- ------ --- --- -------- --- --- ----------<br>---- ----- --- --- ---- ----- -- -------- --- --- ---- ----<br>------- ------ --- ------ --- --- -----,173081.83999999892,173081.10000006855,172621.052,172625.4150000168,172637.639,173087.929,,24,green
screen,html.Screen,3_3_1_25,2021-03-07T13:00:30.829Z,,,7,,,,,,408.2960000098683,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,------- ------ ----- --- ------ ------ --- --------- ---<br>---- -------- --------- --- ---------- --- -------- -------<br>--- -------- -- --- ---- ----- ---- ----- meadows --- -<br>--- ------ --- ------ --- --- -------- --- --- ----------<br>---- ----- --- --- ---- ----- -- -------- --- --- ---- ----<br>------- ------ --- ------ --- --- -----,173497.01500008814,173496.22500000987,173071.359,173082.0750000421,173087.929,173504.879,,25,meadows
screen,html.Screen,3_3_1_26,2021-03-07T13:00:31.277Z,,,7,,,,,,439.21100000452134,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,------- ------ ----- --- ------ ------ --- --------- ---<br>---- -------- --------- --- ---------- --- -------- -------<br>--- -------- -- --- ---- ----- ---- ----- ------- and -<br>--- ------ --- ------ --- --- -------- --- --- ----------<br>---- ----- --- --- ---- ----- -- -------- --- --- ---- ----<br>------- ------ --- ------ --- --- -----,173944.88000008278,173944.0900000045,173488.308,173497.2500000149,173504.879,173955.2,,26,and
screen,html.Screen,3_3_1_27,2021-03-07T13:00:31.709Z,,,7,,,,,,420.8000000474858,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,------- ------ ----- --- ------ ------ --- --------- ---<br>---- -------- --------- --- ---------- --- -------- -------<br>--- -------- -- --- ---- ----- ---- ----- ------- --- a<br>--- ------ --- ------ --- --- -------- --- --- ----------<br>---- ----- --- --- ---- ----- -- -------- --- --- ---- ----<br>------- ------ --- ------ --- --- -----,174376.78000004962,174376.0000000475,173938.592,173945.1200000476,173955.2,174388.794,,27,a
screen,html.Screen,3_3_1_28,2021-03-07T13:00:32.196Z,,,7,,,,,,475.21600001933984,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,------- ------ ----- --- ------ ------ --- --------- ---<br>---- -------- --------- --- ---------- --- -------- -------<br>--- -------- -- --- ---- ----- ---- ----- ------- --- -<br>few ------ --- ------ --- --- -------- --- --- ----------<br>---- ----- --- --- ---- ----- -- -------- --- --- ---- ----<br>------- ------ --- ------ --- --- -----,174864.7400001064,174864.01000001933,174372.208,174377.0300000906,174388.794,174872.439,,28,few
screen,html.Screen,3_3_1_29,2021-03-07T13:00:32.596Z,,,7,,,,,,391.5460000850726,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,------- ------ ----- --- ------ ------ --- --------- ---<br>---- -------- --------- --- ---------- --- -------- -------<br>--- -------- -- --- ---- ----- ---- ----- ------- --- -<br>--- shrubs --- ------ --- --- -------- --- --- ----------<br>---- ----- --- --- ---- ----- -- -------- --- --- ---- ----<br>------- ------ --- ------ --- --- -----,175264.76000004914,175263.9850000851,174855.863,174864.98000007123,174872.439,175272.704,,29,shrubs
screen,html.Screen,3_3_1_30,2021-03-07T13:00:32.980Z,,,7,,,,,,375.07599999933154,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,------- ------ ----- --- ------ ------ --- --------- ---<br>---- -------- --------- --- ---------- --- -------- -------<br>--- -------- -- --- ---- ----- ---- ----- ------- --- -<br>--- ------ and ------ --- --- -------- --- --- ----------<br>---- ----- --- --- ---- ----- -- -------- --- --- ---- ----<br>------- ------ --- ------ --- --- -----,175648.55000004172,175647.77999999933,175256.116,175264.99000005424,175272.704,175656.21,,30,and
screen,html.Screen,3_3_1_31,2021-03-07T13:00:33.436Z,,,7,,,,,,447.55500000712345,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,"------- ------ ----- --- ------ ------ --- --------- ---<br>---- -------- --------- --- ---------- --- -------- -------<br>--- -------- -- --- ---- ----- ---- ----- ------- --- -<br>--- ------ --- trees, --- --- -------- --- --- ----------<br>---- ----- --- --- ---- ----- -- -------- --- --- ---- ----<br>------- ------ --- ------ --- --- -----",176104.57500000484,176103.76500000712,175639.693,175648.7850000849,175656.21,176106.625,,31,"trees,"
screen,html.Screen,3_3_1_32,2021-03-07T13:00:33.822Z,,,7,,,,,,389.1549999974668,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,------- ------ ----- --- ------ ------ --- --------- ---<br>---- -------- --------- --- ---------- --- -------- -------<br>--- -------- -- --- ---- ----- ---- ----- ------- --- -<br>--- ------ --- ------ but --- -------- --- --- ----------<br>---- ----- --- --- ---- ----- -- -------- --- --- ---- ----<br>------- ------ --- ------ --- --- -----,176496.5899999952,176495.77999999747,176090.005,176104.80500000995,176106.625,176506.8,,32,but
screen,html.Screen,3_3_1_33,2021-03-07T13:00:34.286Z,,,7,,,,,,452.84000001550885,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,------- ------ ----- --- ------ ------ --- --------- ---<br>---- -------- --------- --- ---------- --- -------- -------<br>--- -------- -- --- ---- ----- ---- ----- ------- --- -<br>--- ------ --- ------ --- she -------- --- --- ----------<br>---- ----- --- --- ---- ----- -- -------- --- --- ---- ----<br>------- ------ --- ------ --- --- -----,176960.39000002202,176959.6400000155,176490.266,176496.8200000003,176506.8,176973.812,,33,she
screen,html.Screen,3_3_1_34,2021-03-07T13:00:34.750Z,,,7,,,,,,449.73800006500096,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,------- ------ ----- --- ------ ------ --- --------- ---<br>---- -------- --------- --- ---------- --- -------- -------<br>--- -------- -- --- ---- ----- ---- ----- ------- --- -<br>--- ------ --- ------ --- --- couldn't --- --- ----------<br>---- ----- --- --- ---- ----- -- -------- --- --- ---- ----<br>------- ------ --- ------ --- --- -----,177424.34500006493,177423.550000065,176957.236,176960.6250000652,176973.812,177440.836,,34,couldn't
screen,html.Screen,3_3_1_35,2021-03-07T13:00:35.110Z,,,7,,,,,,342.7190000890987,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,------- ------ ----- --- ------ ------ --- --------- ---<br>---- -------- --------- --- ---------- --- -------- -------<br>--- -------- -- --- ---- ----- ---- ----- ------- --- -<br>--- ------ --- ------ --- --- -------- see --- ----------<br>---- ----- --- --- ---- ----- -- -------- --- --- ---- ----<br>------- ------ --- ------ --- --- -----,177784.33500009123,177783.5550000891,177424.207,177424.57000003196,177440.836,177790.908,,35,see
screen,html.Screen,3_3_1_36,2021-03-07T13:00:35.502Z,,,7,,,,,,384.5020000252989,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,------- ------ ----- --- ------ ------ --- --------- ---<br>---- -------- --------- --- ---------- --- -------- -------<br>--- -------- -- --- ---- ----- ---- ----- ------- --- -<br>--- ------ --- ------ --- --- -------- --- the ----------<br>---- ----- --- --- ---- ----- -- -------- --- --- ---- ----<br>------- ------ --- ------ --- --- -----,178176.21500010137,178175.4100000253,177774.423,177784.5550000202,177790.908,178191.333,,36,the
screen,html.Screen,3_3_1_37,2021-03-07T13:00:35.926Z,,,7,,,,,,408.02700010928675,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,------- ------ ----- --- ------ ------ --- --------- ---<br>---- -------- --------- --- ---------- --- -------- -------<br>--- -------- -- --- ---- ----- ---- ----- ------- --- -<br>--- ------ --- ------ --- --- -------- --- --- farm-house<br>---- ----- --- --- ---- ----- -- -------- --- --- ---- ----<br>------- ------ --- ------ --- --- -----,178600.16000003088,178599.3600001093,178174.708,178176.44500010647,178191.333,178608.204,,37,farm-house
screen,html.Screen,3_3_1_38,2021-03-07T13:00:36.342Z,,,7,,,,,,407.0260000190756,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,------- ------ ----- --- ------ ------ --- --------- ---<br>---- -------- --------- --- ---------- --- -------- -------<br>--- -------- -- --- ---- ----- ---- ----- ------- --- -<br>--- ------ --- ------ --- --- -------- --- --- ----------<br>from ----- --- --- ---- ----- -- -------- --- --- ---- ----<br>------- ------ --- ------ --- --- -----,179016.03000005707,179015.23000001907,178591.628,178600.390000036,178608.204,179025.063,,38,from
screen,html.Screen,3_3_1_39,2021-03-07T13:00:36.734Z,,,7,,,,,,382.1720000497007,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,------- ------ ----- --- ------ ------ --- --------- ---<br>---- -------- --------- --- ---------- --- -------- -------<br>--- -------- -- --- ---- ----- ---- ----- ------- --- -<br>--- ------ --- ------ --- --- -------- --- --- ----------<br>---- which --- --- ---- ----- -- -------- --- --- ---- ----<br>------- ------ --- ------ --- --- -----,179408.01500005182,179407.2350000497,179008.585,179016.26000006218,179025.063,179425.474,,39,which
screen,html.Screen,3_3_1_40,2021-03-07T13:00:37.126Z,,,7,,,,,,373.80099999759113,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,------- ------ ----- --- ------ ------ --- --------- ---<br>---- -------- --------- --- ---------- --- -------- -------<br>--- -------- -- --- ---- ----- ---- ----- ------- --- -<br>--- ------ --- ------ --- --- -------- --- --- ----------<br>---- ----- she --- ---- ----- -- -------- --- --- ---- ----<br>------- ------ --- ------ --- --- -----,179800.14000006486,179799.27499999758,179392.155,179408.24500005692,179425.474,179808.976,,40,she
screen,html.Screen,3_3_1_41,2021-03-07T13:00:37.534Z,,,7,,,,,,398.2040000267152,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,------- ------ ----- --- ------ ------ --- --------- ---<br>---- -------- --------- --- ---------- --- -------- -------<br>--- -------- -- --- ---- ----- ---- ----- ------- --- -<br>--- ------ --- ------ --- --- -------- --- --- ----------<br>---- ----- --- had ---- ----- -- -------- --- --- ---- ----<br>------- ------ --- ------ --- --- -----,180208.02000002004,180207.1800000267,179792.425,179800.38500006776,179808.976,180239.868,,41,had
screen,html.Screen,3_3_1_42,2021-03-07T13:00:37.957Z,,,7,,,,,,391.12700001409394,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,------- ------ ----- --- ------ ------ --- --------- ---<br>---- -------- --------- --- ---------- --- -------- -------<br>--- -------- -- --- ---- ----- ---- ----- ------- --- -<br>--- ------ --- ------ --- --- -------- --- --- ----------<br>---- ----- --- --- just ----- -- -------- --- --- ---- ----<br>------- ------ --- ------ --- --- -----,180631.85000000522,180630.99500001408,180192.683,180208.25500006322,180239.868,180642.912,,42,just
screen,html.Screen,3_3_1_43,2021-03-07T13:00:38.381Z,,,7,,,,,,412.07800009148195,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,"------- ------ ----- --- ------ ------ --- --------- ---<br>---- -------- --------- --- ---------- --- -------- -------<br>--- -------- -- --- ---- ----- ---- ----- ------- --- -<br>--- ------ --- ------ --- --- -------- --- --- ----------<br>---- ----- --- --- ---- come, -- -------- --- --- ---- ----<br>------- ------ --- ------ --- --- -----",181055.76000001747,181054.9900000915,180626.319,180632.10500008427,180642.912,181059.871,,43,"come,"
screen,html.Screen,3_3_1_44,2021-03-07T13:00:38.877Z,,,7,,,,,,490.98900007575867,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,------- ------ ----- --- ------ ------ --- --------- ---<br>---- -------- --------- --- ---------- --- -------- -------<br>--- -------- -- --- ---- ----- ---- ----- ------- --- -<br>--- ------ --- ------ --- --- -------- --- --- ----------<br>---- ----- --- --- ---- ----- or -------- --- --- ---- ----<br>------- ------ --- ------ --- --- -----,181551.6400000779,181550.86000007577,181043.206,181055.99500006065,181059.871,181560.146,,44,or
screen,html.Screen,3_3_1_45,2021-03-07T13:00:39.309Z,,,7,,,,,,422.6740000338177,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,------- ------ ----- --- ------ ------ --- --------- ---<br>---- -------- --------- --- ---------- --- -------- -------<br>--- -------- -- --- ---- ----- ---- ----- ------- --- -<br>--- ------ --- ------ --- --- -------- --- --- ----------<br>---- ----- --- --- ---- ----- -- anything --- --- ---- ----<br>------- ------ --- ------ --- --- -----,181983.530000085,181982.82000003383,181543.596,181551.87500000466,181560.146,181993.725,,45,anything
screen,html.Screen,3_3_1_46,2021-03-07T13:00:39.757Z,,,7,,,,,,436.995000062132,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,------- ------ ----- --- ------ ------ --- --------- ---<br>---- -------- --------- --- ---------- --- -------- -------<br>--- -------- -- --- ---- ----- ---- ----- ------- --- -<br>--- ------ --- ------ --- --- -------- --- --- ----------<br>---- ----- --- --- ---- ----- -- -------- she --- ---- ----<br>------- ------ --- ------ --- --- -----,182431.510000024,182430.72000006214,181977.187,181983.76500001177,181993.725,182444.06,,46,she
