sender,sender_type,sender_id,timestamp,meta,,Provo_ID,age,artist_name,correct,correctResponse,distraction,duration,ended_on,familiarity,gender,headphone_check_performance,item,music_genres,offensiveness,pleasantness,position_correct,preference,response,response_action,song_name,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
screen,html.Screen,3_3_1_2,2021-03-07T04:22:35.191Z,,,11,,,,,,544.3399999891408,response,,,,4,,,,,,Space,keypress(Space),,,,,----- -- Rapa --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,233206.44999999786,233205.71499998914,232644.885,232654.63999996427,232661.375,233211.877,,2,Rapa
screen,html.Screen,3_3_1_3,2021-03-07T04:22:35.727Z,,,11,,,,,,529.6479999612493,response,,,,4,,,,,,Space,keypress(Space),,,,,----- -- ---- Nui -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,233742.23500001244,233741.52499996126,233195.245,233206.6599999671,233211.877,233745.503,,3,Nui
screen,html.Screen,3_3_1_4,2021-03-07T04:22:36.303Z,,,11,,,,,,571.801999975025,response,,,,4,,,,,,Space,keypress(Space),,,,,----- -- ---- --- to --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,234317.99000001047,234317.30499997502,233728.935,233742.44499998167,233745.503,234329.159,,4,to
screen,html.Screen,3_3_1_5,2021-03-07T04:22:36.831Z,,,11,,,,,,516.1409999862954,response,,,,4,,,,,,Space,keypress(Space),,,,,----- -- ---- --- -- the -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,234846.07500000857,234845.2999999863,234312.612,234318.20499995956,234329.159,234862.914,,5,the
screen,html.Screen,3_3_1_6,2021-03-07T04:22:37.479Z,,,11,,,,,,630.3409999794094,response,,,,4,,,,,,Space,keypress(Space),,,,,----- -- ---- --- -- --- island's ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,235494.00000000605,235493.2549999794,234846.279,234846.27999999793,234862.914,235496.667,,6,island's
screen,html.Screen,3_3_1_7,2021-03-07T04:22:38.135Z,,,11,,,,,,652.3980000050797,response,,,,4,,,,,,Space,keypress(Space),,,,,"----- -- ---- --- -- --- -------- inhabitants, ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------",236149.8150000116,236149.06500000507,235480.033,235494.20999997528,235496.667,236163.744,,7,"inhabitants,"
screen,html.Screen,3_3_1_8,2021-03-07T04:22:38.887Z,,,11,,,,,,737.3160000037751,response,,,,4,,,,,,Space,keypress(Space),,,,,----- -- ---- --- -- --- -------- ------------ Rongorongo --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,236901.80499997223,236901.06000000378,236147.163,236150.02999996068,236163.744,236914.23,,8,Rongorongo
screen,html.Screen,3_3_1_9,2021-03-07T04:22:39.438Z,,,11,,,,,,538.6999999703548,response,,,,4,,,,,,Space,keypress(Space),,,,,----- -- ---- --- -- --- -------- ------------ ---------- is<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,237453.6300000036,237452.92999997037,236897.655,236902.01499999966,236914.23,237464.597,,9,is
screen,html.Screen,3_3_1_10,2021-03-07T04:22:39.959Z,,,11,,,,,,508.39799996005604,response,,,,4,,,,,,Space,keypress(Space),,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>a ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,237973.76999998232,237972.99499996006,237448.035,237453.83499999298,237464.597,237981.604,,10,a
screen,html.Screen,3_3_1_11,2021-03-07T04:22:40.614Z,,,11,,,,,,647.2459999791463,response,,,,4,,,,,,Space,keypress(Space),,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- writing ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,238629.59999998566,238628.84999997914,237965.031,237973.98499998963,237981.604,238632.049,,11,writing
screen,html.Screen,3_3_1_12,2021-03-07T04:22:41.286Z,,,11,,,,,,668.6560000014724,response,,,,4,,,,,,Space,keypress(Space),,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- system --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,239301.4850000036,239300.70500000147,238615.486,238629.82999999076,238632.049,239315.813,,12,system
screen,html.Screen,3_3_1_13,2021-03-07T04:22:41.966Z,,,11,,,,,,664.8519999809505,response,,,,4,,,,,,Space,keypress(Space),,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ comprised -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,239981.47999995854,239980.66499998095,239299.283,239301.70999997063,239315.813,240009.194,,13,comprised
screen,html.Screen,3_3_1_14,2021-03-07T04:22:42.630Z,,,11,,,,,,635.3659999860974,response,,,,4,,,,,,Space,keypress(Space),,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- of ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,240645.42999997502,240644.5599999861,239966.371,239981.7000000039,240009.194,240650.064,,14,of
screen,html.Screen,3_3_1_15,2021-03-07T04:22:43.294Z,,,11,,,,,,658.3659999754746,response,,,,4,,,,,,Space,keypress(Space),,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- pictographs. -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,241309.18999999994,241308.4299999755,240633.47,240645.64499998232,240650.064,241317.09,,15,pictographs.
screen,html.Screen,3_3_1_16,2021-03-07T04:22:43.918Z,,,11,,,,,,615.1499999946391,response,,,,4,,,,,,Space,keypress(Space),,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ It --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,241932.97500000335,241932.23999999464,241300.599,241309.40500000725,241317.09,241958.005,,16,It
screen,html.Screen,3_3_1_17,2021-03-07T04:22:44.535Z,,,11,,,,,,590.9749999631895,response,,,,4,,,,,,Space,keypress(Space),,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- has ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,242549.72000000998,242548.9799999632,241917.636,241933.19000001065,241958.005,242574.381,,17,has
screen,html.Screen,3_3_1_18,2021-03-07T04:22:45.126Z,,,11,,,,,,565.7739999718615,response,,,,4,,,,,,Space,keypress(Space),,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- been -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,243140.97499998752,243140.15499997186,242534.726,242549.94999995688,242574.381,243151.681,,18,been
screen,html.Screen,3_3_1_19,2021-03-07T04:22:45.734Z,,,11,,,,,,596.3389999990759,response,,,,4,,,,,,Space,keypress(Space),,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- found<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,243748.81999997888,243748.0199999991,243135.113,243141.20499999262,243151.681,243752.104,,19,found
screen,html.Screen,3_3_1_20,2021-03-07T04:22:46.261Z,,,11,,,,,,523.7660000122269,response,,,,4,,,,,,Space,keypress(Space),,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>carved ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,244276.5800000052,244275.87000001222,243735.495,243749.03999996604,243752.104,244285.685,,20,carved
screen,html.Screen,3_3_1_21,2021-03-07T04:22:46.821Z,,,11,,,,,,550.2249999652267,response,,,,4,,,,,,Space,keypress(Space),,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ into ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,244836.68999996735,244835.90999996522,244269.188,244276.7950000125,244285.685,244852.831,,21,into
screen,html.Screen,3_3_1_22,2021-03-07T04:22:47.341Z,,,11,,,,,,502.9189999878872,response,,,,4,,,,,,Space,keypress(Space),,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- many ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,245356.49499995634,245355.7499999879,244836.213,244836.91000001272,244852.831,245369.777,,22,many
screen,html.Screen,3_3_1_23,2021-03-07T04:22:47.933Z,,,11,,,,,,577.9279999986757,response,,,,4,,,,,,Space,keypress(Space),,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- oblong ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,245948.4550000052,245947.70499999868,245353.167,245356.70999996364,245369.777,245953.563,,23,oblong
screen,html.Screen,3_3_1_24,2021-03-07T04:22:48.477Z,,,11,,,,,,537.9869999770017,response,,,,4,,,,,,Space,keypress(Space),,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ wooden ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,246492.27499996778,246491.549999977,245936.94,245948.66499997443,245953.563,246503.844,,24,wooden
screen,html.Screen,3_3_1_25,2021-03-07T04:22:49.061Z,,,11,,,,,,571.6559999771707,response,,,,4,,,,,,Space,keypress(Space),,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ tablets --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,247076.27499999944,247075.49999997718,246487.306,246492.48999997508,246503.844,247087.56,,25,tablets
screen,html.Screen,3_3_1_26,2021-03-07T04:22:49.573Z,,,11,,,,,,499.90499998960877,response,,,,4,,,,,,Space,keypress(Space),,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- and ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,247588.2049999782,247587.4649999896,247071.016,247076.50500000454,247087.56,247604.635,,26,and
screen,html.Screen,3_3_1_27,2021-03-07T04:22:50.133Z,,,11,,,,,,542.5950000023004,response,,,,4,,,,,,Space,keypress(Space),,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- other ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,248147.95000001322,248147.2300000023,247588.008,247588.42499996535,247604.635,248154.819,,27,other
screen,html.Screen,3_3_1_28,2021-03-07T04:22:50.701Z,,,11,,,,,,560.2809999721649,response,,,,4,,,,,,Space,keypress(Space),,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- artifacts<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,248715.84999997867,248715.09999997215,248138.371,248148.15999998245,248154.819,248721.883,,28,artifacts
screen,html.Screen,3_3_1_29,2021-03-07T04:22:51.220Z,,,11,,,,,,513.2519999662472,response,,,,4,,,,,,Space,keypress(Space),,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>from --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,249235.6499999878,249235.13499996625,248705.343,248716.06499998597,248721.883,249239.033,,29,from
screen,html.Screen,3_3_1_30,2021-03-07T04:22:51.789Z,,,11,,,,,,563.9419999987003,response,,,,4,,,,,,Space,keypress(Space),,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- the -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,249803.72500000522,249802.9749999987,249222.428,249235.74500001268,249239.033,249806.028,,30,the
screen,html.Screen,3_3_1_31,2021-03-07T04:22:52.357Z,,,11,,,,,,564.9619999667048,response,,,,4,,,,,,Space,keypress(Space),,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- island's -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,250371.78499996662,250370.9899999667,249789.474,249803.94000001252,249806.028,250393.528,,31,island's
screen,html.Screen,3_3_1_32,2021-03-07T04:22:52.949Z,,,11,,,,,,569.4069999595522,response,,,,4,,,,,,Space,keypress(Space),,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- history. --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,250963.71499996167,250962.93499995954,250356.507,250372.0200000098,250393.528,250973.408,,32,history.
screen,html.Screen,3_3_1_33,2021-03-07T04:22:53.572Z,,,11,,,,,,613.3669999742997,response,,,,4,,,,,,Space,keypress(Space),,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- The --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,251587.55999995628,251586.7749999743,250956.907,250963.9399999869,250973.408,251590.596,,33,The
screen,html.Screen,3_3_1_34,2021-03-07T04:22:54.124Z,,,11,,,,,,548.1589999635762,response,,,,4,,,,,,Space,keypress(Space),,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- art -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,252139.54000000376,252138.75499996357,251573.91,251587.77499996359,251590.596,252163.277,,34,art
screen,html.Screen,3_3_1_35,2021-03-07T04:22:54.701Z,,,11,,,,,,552.1379999842029,response,,,,4,,,,,,Space,keypress(Space),,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- of ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,252716.17999998853,252715.4149999842,252124.328,252139.77000000887,252163.277,252724.548,,35,of
screen,html.Screen,3_3_1_36,2021-03-07T04:22:55.316Z,,,11,,,,,,606.0020000133081,response,,,,4,,,,,,Space,keypress(Space),,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- writing --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,253331.30999997957,253330.55000001332,252708.051,252716.3999999757,252724.548,253341.671,,36,writing
screen,html.Screen,3_3_1_37,2021-03-07T04:22:55.868Z,,,11,,,,,,540.7689999575668,response,,,,4,,,,,,Space,keypress(Space),,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- was --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,253883.1899999641,253882.43999995757,253325.124,253331.52499998687,253341.671,253892.057,,37,was
screen,html.Screen,3_3_1_38,2021-03-07T04:22:56.556Z,,,11,,,,,,678.2929999945045,response,,,,4,,,,,,Space,keypress(Space),,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- not -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,254571.07499998529,254570.3499999945,253875.475,253883.4049999714,253892.057,254575.859,,38,not
screen,html.Screen,3_3_1_39,2021-03-07T04:22:57.212Z,,,11,,,,,,650.3809999890509,response,,,,4,,,,,,Space,keypress(Space),,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- known<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,255227.02499997104,255226.23999998905,254559.21,254571.29499997245,254575.859,255242.971,,39,known
screen,html.Screen,3_3_1_40,2021-03-07T04:22:57.748Z,,,11,,,,,,519.0339999677672,response,,,,4,,,,,,Space,keypress(Space),,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>in --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,255762.73999997647,255762.00499996776,255226.383,255227.23999997834,255242.971,255776.647,,40,in
screen,html.Screen,3_3_1_41,2021-03-07T04:22:58.348Z,,,11,,,,,,585.358000002685,response,,,,4,,,,,,Space,keypress(Space),,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- any ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,256362.78999998467,256362.00500000268,255760.029,255762.9500000039,255776.647,256377.049,,41,any
screen,html.Screen,3_3_1_42,2021-03-07T04:22:58.923Z,,,11,,,,,,560.8410000010626,response,,,,4,,,,,,Space,keypress(Space),,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- nearby ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,256938.65500000538,256937.89000000106,256360.429,256363.00499999197,256377.049,256943.943,,42,nearby
screen,html.Screen,3_3_1_43,2021-03-07T04:22:59.508Z,,,11,,,,,,577.9769999701239,response,,,,4,,,,,,Space,keypress(Space),,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ islands --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,257522.7849999792,257521.91999997012,256927.478,256938.87499999255,256943.943,257527.805,,43,islands
screen,html.Screen,3_3_1_44,2021-03-07T04:23:00.059Z,,,11,,,,,,545.8849999901722,response,,,,4,,,,,,Space,keypress(Space),,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- and --- -------- ---- --------- --<br>---------- -- -------- ----------------,258074.404999963,258073.68999999017,257511.194,257523.01000000443,257527.805,258078.158,,44,and
screen,html.Screen,3_3_1_45,2021-03-07T04:23:00.563Z,,,11,,,,,,499.5020000099321,response,,,,4,,,,,,Space,keypress(Space),,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- the -------- ---- --------- --<br>---------- -- -------- ----------------,258578.45999998972,258577.66000000993,258061.566,258074.62500000838,258078.158,258595.156,,45,the
screen,html.Screen,3_3_1_46,2021-03-07T04:23:01.139Z,,,11,,,,,,558.4539999793924,response,,,,4,,,,,,Space,keypress(Space),,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- script's ---- --------- --<br>---------- -- -------- ----------------,259154.37999996357,259153.60999997938,258578.569,258578.68499995675,258595.156,259162.161,,46,script's
screen,html.Screen,3_3_1_47,2021-03-07T04:23:01.619Z,,,11,,,,,,471.33399995820946,response,,,,4,,,,,,Space,keypress(Space),,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- mere --------- --<br>---------- -- -------- ----------------,259634.22499998705,259633.4949999582,259145.588,259154.60000000894,259162.161,259645.799,,47,mere
screen,html.Screen,3_3_1_48,2021-03-07T04:23:02.203Z,,,11,,,,,,571.6459999583894,response,,,,4,,,,,,Space,keypress(Space),,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- existence --<br>---------- -- -------- ----------------,260218.1949999649,260217.4449999584,259629.225,259634.44499997422,259645.799,260229.499,,48,existence
screen,html.Screen,3_3_1_49,2021-03-07T04:23:02.715Z,,,11,,,,,,499.8059999861871,response,,,,4,,,,,,Space,keypress(Space),,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- is<br>---------- -- -------- ----------------,260730.01999995904,260729.3049999862,260212.96,260218.41999999015,260229.499,260746.569,,49,is
screen,html.Screen,3_3_1_50,2021-03-07T04:23:03.219Z,,,11,,,,,,486.6809999902325,response,,,,4,,,,,,Space,keypress(Space),,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>sufficient -- -------- ----------------,261233.974999981,261233.24999999022,260729.952,260730.2400000044,260746.569,261246.838,,50,sufficient
screen,html.Screen,3_3_1_51,2021-03-07T04:23:03.691Z,,,11,,,,,,458.35699998773634,response,,,,4,,,,,,Space,keypress(Space),,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- to -------- ----------------,261706.02499996312,261705.19499998773,261230.275,261234.1899999883,261246.838,261713.823,,51,to
